target,feature,n,pearson_r,pearson_p,spearman_r,spearman_p,abs_pearson_r,abs_spearman_r
Flower_rat,0510_r0p172_ND_B2_B3_median,33,-0.5264317330462801,0.0016494109081382296,-0.6586708111663896,3.081388048805021e-05,0.5264317330462801,0.6586708111663896
Flower_rat,diff_r0p172_DVI_mean,33,-0.5470434223187081,0.0009863998384771156,-0.595876295903522,0.0002533158937497983,0.5470434223187081,0.595876295903522
Flower_rat,rel_r0p172_DVI_median,33,-0.5258038449346297,0.0016746022761176104,-0.59318989952864,0.0002745439179747814,0.5258038449346297,0.59318989952864
Flower_rat,ratio_r0p172_DVI_median,33,-0.5258038449346295,0.0016746022761176104,-0.59318989952864,0.0002745439179747814,0.5258038449346295,0.59318989952864
Flower_rat,0510_r0p172_ND_B1_B3_median,33,-0.5569812755427715,0.0007606869950142483,-0.5837875122165529,0.00036186239997069346,0.5569812755427715,0.5837875122165529
Flower_rat,0510_r0p172_ND_B2_B3_mean,33,-0.5151291287855875,0.0021573886244795103,-0.5740493253576054,0.00047749132026709466,0.5151291287855875,0.5740493253576054
Flower_rat,0510_r0p172_EVI_median,33,-0.5295795887905341,0.0015280448016046966,-0.5713629289827235,0.0005146691811993004,0.5295795887905341,0.5713629289827235
Flower_rat,ratio_r0p172_RENDVI1_median,33,-0.46709886072411094,0.006133799497384714,-0.5639753389517979,0.000630452600338176,0.46709886072411094,0.5639753389517979
Flower_rat,rel_r0p172_RENDVI1_median,33,-0.4670988607241109,0.006133799497384714,-0.5639753389517979,0.000630452600338176,0.4670988607241109,0.5639753389517979
Flower_rat,ratio_r0p172_DVI_mean,33,-0.5393105559381107,0.0012008329023536007,-0.5609531430300555,0.0006840896791508067,0.5393105559381107,0.5609531430300555
